INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (1, 'Asha Kapoor', 'asha.kapoor1@example.com', 'Bengaluru', 'Karnataka', '2024-03-04');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (2, 'Priya Patel', 'priya.patel2@example.com', 'Chennai', 'Tamil Nadu', '2024-12-07');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (3, 'Sanjay Mehta', 'sanjay.mehta3@example.com', 'Mumbai', 'Maharashtra', '2024-07-22');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (4, 'Rahul Iyer', 'rahul.iyer4@example.com', 'New Delhi', 'Delhi', '2024-05-04');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (5, 'Divya Shankar', 'divya.shankar5@example.com', 'Hyderabad', 'Telangana', '2024-09-05');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (6, 'Amit Joshi', 'amit.joshi6@example.com', 'Pune', 'Maharashtra', '2024-02-14');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (7, 'Neha Gupta', 'neha.gupta7@example.com', 'Kolkata', 'West Bengal', '2024-06-06');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (8, 'Rohit Singh', 'rohit.singh8@example.com', 'Ahmedabad', 'Gujarat', '2024-04-13');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (9, 'Kavya Reddy', 'kavya.reddy9@example.com', 'Surat', 'Gujarat', '2024-09-04');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (10, 'Anita Bose', 'anita.bose10@example.com', 'Jaipur', 'Rajasthan', '2024-02-20');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (11, 'Vijay Sharma', 'vijay.sharma11@example.com', 'Bengaluru', 'Karnataka', '2024-02-20');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (12, 'Sneha Nair', 'sneha.nair12@example.com', 'Chennai', 'Tamil Nadu', '2024-08-25');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (13, 'Karan Patel', 'karan.patel13@example.com', 'Mumbai', 'Maharashtra', '2024-07-20');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (14, 'Pooja Kapoor', 'pooja.kapoor14@example.com', 'New Delhi', 'Delhi', '2024-11-18');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (15, 'Manish Kumar', 'manish.kumar15@example.com', 'Hyderabad', 'Telangana', '2024-07-05');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (16, 'Rakesh Iyer', 'rakesh.iyer16@example.com', 'Pune', 'Maharashtra', '2024-09-27');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (17, 'Meera Joshi', 'meera.joshi17@example.com', 'Kolkata', 'West Bengal', '2024-05-11');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (18, 'Isha Gupta', 'isha.gupta18@example.com', 'Ahmedabad', 'Gujarat', '2024-10-05');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (19, 'Lokesh Reddy', 'lokesh.reddy19@example.com', 'Surat', 'Gujarat', '2024-02-06');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (20, 'Geeta Sharma', 'geeta.sharma20@example.com', 'Jaipur', 'Rajasthan', '2024-03-17');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (21, 'Arun Mehta', 'arun.mehta21@example.com', 'Bengaluru', 'Karnataka', '2024-06-09');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (22, 'Ritu Kapoor', 'ritu.kapoor22@example.com', 'Chennai', 'Tamil Nadu', '2024-03-09');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (23, 'Nisha Singh', 'nisha.singh23@example.com', 'Mumbai', 'Maharashtra', '2024-10-14');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (24, 'Deepak Iyer', 'deepak.iyer24@example.com', 'New Delhi', 'Delhi', '2024-06-23');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (25, 'Smita Patel', 'smita.patel25@example.com', 'Hyderabad', 'Telangana', '2024-01-21');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (26, 'Anu Joshi', 'anu.joshi26@example.com', 'Pune', 'Maharashtra', '2024-01-24');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (27, 'Shruti Gupta', 'shruti.gupta27@example.com', 'Kolkata', 'West Bengal', '2024-02-03');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (28, 'Kapil Reddy', 'kapil.reddy28@example.com', 'Ahmedabad', 'Gujarat', '2024-03-14');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (29, 'Varun Sharma', 'varun.sharma29@example.com', 'Surat', 'Gujarat', '2024-06-16');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (30, 'Lekha Bose', 'lekha.bose30@example.com', 'Jaipur', 'Rajasthan', '2024-04-08');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (31, 'Harish Kumar', 'harish.kumar31@example.com', 'Bengaluru', 'Karnataka', '2024-08-04');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (32, 'Nandita Iyer', 'nandita.iyer32@example.com', 'Chennai', 'Tamil Nadu', '2024-05-20');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (33, 'Padma Patel', 'padma.patel33@example.com', 'Mumbai', 'Maharashtra', '2024-06-12');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (34, 'Sowmya Reddy', 'sowmya.reddy34@example.com', 'New Delhi', 'Delhi', '2024-08-27');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (35, 'Bhavana Joshi', 'bhavana.joshi35@example.com', 'Hyderabad', 'Telangana', '2024-01-31');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (36, 'Mohan Gupta', 'mohan.gupta36@example.com', 'Pune', 'Maharashtra', '2024-11-01');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (37, 'Ramesh Sharma', 'ramesh.sharma37@example.com', 'Kolkata', 'West Bengal', '2024-04-07');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (38, 'Tara Kapoor', 'tara.kapoor38@example.com', 'Ahmedabad', 'Gujarat', '2024-08-19');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (39, 'Suman Mehta', 'suman.mehta39@example.com', 'Surat', 'Gujarat', '2024-07-06');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (40, 'Vikas Iyer', 'vikas.iyer40@example.com', 'Jaipur', 'Rajasthan', '2024-03-02');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (41, 'Rina Reddy', 'rina.reddy41@example.com', 'Bengaluru', 'Karnataka', '2024-04-20');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (42, 'Ashok Bose', 'ashok.bose42@example.com', 'Chennai', 'Tamil Nadu', '2024-11-28');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (43, 'Jyoti Sharma', 'jyoti.sharma43@example.com', 'Mumbai', 'Maharashtra', '2024-03-09');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (44, 'Kiran Patel', 'kiran.patel44@example.com', 'New Delhi', 'Delhi', '2024-06-27');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (45, 'Divakar Joshi', 'divakar.joshi45@example.com', 'Hyderabad', 'Telangana', '2024-08-11');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (46, 'Rekha Gupta', 'rekha.gupta46@example.com', 'Pune', 'Maharashtra', '2024-07-03');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (47, 'Sudeep Reddy', 'sudeep.reddy47@example.com', 'Kolkata', 'West Bengal', '2024-08-28');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (48, 'Yash Sharma', 'yash.sharma48@example.com', 'Ahmedabad', 'Gujarat', '2024-10-09');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (49, 'Zoya Iyer', 'zoya.iyer49@example.com', 'Surat', 'Gujarat', '2024-03-13');
INSERT INTO customers (customer_id, customer_name, email, city, state, created_at) VALUES (50, 'Imran Khan', 'imran.khan50@example.com', 'Jaipur', 'Rajasthan', '2024-10-03');

-- Insert products
INSERT INTO products (product_id, product_name, category, price) VALUES (1, 'Smartphone Model A', 'Electronics', 14999.00);
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (45, 19, '2024-02-06', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (46, 49, '2024-03-13', 'Shipped');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (47, 23, '2024-10-14', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (48, 42, '2024-11-28', 'Cancelled');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (49, 50, '2024-10-03', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (50, 2, '2024-03-01', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (51, 16, '2024-09-27', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (52, 11, '2024-02-28', 'Returned');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (53, 45, '2024-08-11', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (54, 18, '2024-10-05', 'Shipped');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (55, 6, '2024-02-14', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (56, 21, '2024-06-09', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (57, 27, '2024-02-03', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (58, 17, '2024-05-11', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (59, 35, '2024-01-31', 'Cancelled');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (60, 14, '2024-11-18', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (61, 1, '2024-03-04', 'Shipped');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (62, 9, '2024-09-04', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (63, 4, '2024-05-26', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (64, 34, '2024-08-27', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (65, 12, '2024-08-25', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (66, 31, '2024-08-04', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (67, 24, '2024-06-23', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (68, 26, '2024-01-24', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (69, 44, '2024-06-21', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (70, 7, '2024-06-06', 'Shipped');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (71, 32, '2024-05-20', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (72, 15, '2024-07-05', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (73, 47, '2024-08-28', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (74, 5, '2024-09-05', 'Returned');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (75, 37, '2024-04-07', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (76, 19, '2024-02-06', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (77, 29, '2024-06-16', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (78, 8, '2024-04-18', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (79, 21, '2024-06-09', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (80, 40, '2024-03-21', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (81, 25, '2024-01-21', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (82, 42, '2024-11-28', 'Cancelled');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (83, 33, '2024-06-12', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (84, 28, '2024-03-15', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (85, 18, '2024-10-05', 'Shipped');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (86, 17, '2024-05-11', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (87, 6, '2024-02-14', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (88, 11, '2024-02-28', 'Returned');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (89, 50, '2024-10-03', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (90, 16, '2024-09-27', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (91, 14, '2024-11-18', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (92, 27, '2024-02-03', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (93, 49, '2024-03-13', 'Shipped');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (94, 35, '2024-01-31', 'Cancelled');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (95, 2, '2024-12-07', 'Shipped');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (96, 20, '2024-03-17', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (97, 38, '2024-08-19', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (98, 24, '2024-06-23', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (99, 26, '2024-01-24', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (100, 43, '2024-03-09', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (101, 34, '2024-08-27', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (102, 12, '2024-08-25', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (103, 31, '2024-08-04', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (104, 47, '2024-08-28', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (105, 1, '2024-03-04', 'Shipped');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (106, 5, '2024-09-05', 'Returned');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (107, 15, '2024-07-05', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (108, 36, '2024-11-01', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (109, 9, '2024-09-04', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (110, 19, '2024-02-06', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (111, 29, '2024-06-16', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (112, 44, '2024-06-21', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (113, 8, '2024-04-18', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (114, 18, '2024-10-05', 'Shipped');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (115, 32, '2024-05-20', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (116, 50, '2024-10-03', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (117, 28, '2024-03-15', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (118, 21, '2024-06-09', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (119, 17, '2024-05-11', 'Delivered');
INSERT INTO orders (order_id, customer_id, order_date, status) VALUES (120, 40, '2024-03-21', 'Delivered');

-- Insert order_items
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (1, 1, 34, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (2, 2, 26, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (3, 2, 6, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (4, 3, 32, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (5, 3, 12, 3);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (6, 4, 40, 4);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (7, 5, 14, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (8, 6, 31, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (9, 7, 4, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (10, 7, 22, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (11, 8, 24, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (12, 9, 13, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (13, 9, 33, 2);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (14, 10, 2, 2);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (15, 11, 20, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (16, 12, 1, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (17, 13, 3, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (18, 14, 7, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (19, 15, 27, 2);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (20, 16, 30, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (21, 17, 5, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (22, 18, 23, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (23, 19, 9, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (24, 20, 11, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (25, 21, 16, 2);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (26, 22, 8, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (27, 23, 19, 3);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (28, 24, 18, 2);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (29, 25, 21, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (30, 26, 15, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (31, 26, 10, 2);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (32, 27, 35, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (33, 28, 6, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (34, 29, 4, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (35, 30, 17, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (36, 31, 36, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (37, 32, 13, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (38, 33, 25, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (39, 34, 2, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (40, 35, 11, 2);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (41, 36, 32, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (42, 37, 26, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (43, 38, 9, 3);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (44, 39, 1, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (45, 39, 11, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (46, 40, 28, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (47, 41, 14, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (48, 42, 3, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (49, 43, 7, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (50, 44, 18, 2);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (51, 45, 39, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (52, 46, 36, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (53, 47, 24, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (54, 48, 23, 2);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (55, 49, 20, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (56, 50, 6, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (57, 50, 19, 2);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (58, 51, 27, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (59, 52, 33, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (60, 53, 1, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (61, 53, 16, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (62, 54, 2, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (63, 55, 5, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (64, 56, 24, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (65, 57, 31, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (66, 58, 7, 2);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (67, 59, 15, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (68, 60, 21, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (69, 61, 3, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (70, 62, 32, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (71, 63, 12, 2);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (72, 64, 29, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (73, 65, 17, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (74, 66, 13, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (75, 67, 6, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (76, 68, 38, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (77, 69, 30, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (78, 70, 11, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (79, 71, 22, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (80, 72, 25, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (81, 73, 9, 3);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (82, 74, 4, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (83, 75, 19, 2);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (84, 76, 7, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (85, 77, 16, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (86, 78, 27, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (87, 79, 14, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (88, 80, 18, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (89, 81, 39, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (90, 82, 23, 2);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (91, 83, 5, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (92, 84, 2, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (93, 85, 24, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (94, 86, 31, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (95, 87, 6, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (96, 88, 33, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (97, 89, 1, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (98, 90, 29, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (99, 91, 20, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (100, 92, 21, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (101, 93, 32, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (102, 94, 10, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (103, 95, 34, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (104, 96, 36, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (105, 97, 13, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (106, 98, 8, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (107, 99, 35, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (108, 100, 4, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (109, 101, 26, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (110, 102, 11, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (111, 103, 15, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (112, 104, 33, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (113, 105, 19, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (114, 106, 2, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (115, 107, 21, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (116, 108, 22, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (117, 109, 3, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (118, 110, 7, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (119, 111, 24, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (120, 112, 17, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (121, 113, 32, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (122, 114, 27, 1);
INSERT INTO order_items (order_item_id, order_id, product_id, quantity) VALUES (123, 115, 18, 1);
